source_row_id,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,source_total_reactions,calculated_total_reactions,record_id,model_text,privacy_masked,language_type,text_hash,duplicate_group_id,duplicate_count,is_duplicate,total_reactions,log_total_reactions,like_ratio,like_ratio_smoothed,love_ratio,love_ratio_smoothed,care_ratio,care_ratio_smoothed,haha_ratio,haha_ratio_smoothed,wow_ratio,wow_ratio_smoothed,sad_ratio,sad_ratio_smoothed,angry_ratio,angry_ratio_smoothed,dominant_reaction,dominant_ratio,dominance_margin,sentiment_label_v1,label_confidence_v1,fusion_score_v1,reaction_entropy_v1,is_ambiguous_v1,positive_anchor_mass_v1,negative_anchor_mass_v1,baseline_filtered_label,baseline_filtered_score,label_version_v1,split,quality_status,sentiment_label_v2,candidate_sentiment_label_v2,label_confidence_v2,is_uncertain_v2,is_ambiguous_v2,reaction_entropy_v2,mixed_evidence_v2,sentiment_probability_negative_v2,sentiment_probability_neutral_v2,sentiment_probability_positive_v2,sentiment_probability_mixed_v2,emotion_probability_joy_v2,emotion_probability_affection_v2,emotion_probability_amusement_v2,emotion_probability_surprise_v2,emotion_probability_sadness_v2,emotion_probability_anger_v2,emotion_probability_care_empathy_v2,emotion_probability_fear_v2,emotion_probability_disgust_v2,emotion_probability_approval_v2,emotion_probability_sarcasm_v2,decision_reason_v2,prediction_source_v2,label_version_v2,candidate_sentiment_label,sentiment_label,label_confidence,is_uncertain,is_ambiguous,sentiment_probability_negative,sentiment_probability_neutral,sentiment_probability_positive,sentiment_probability_mixed,emotion_probability_joy,emotion_probability_affection,emotion_probability_amusement,emotion_probability_surprise,emotion_probability_sadness,emotion_probability_anger,emotion_probability_care_empathy,emotion_probability_fear,emotion_probability_disgust,emotion_probability_approval,emotion_probability_sarcasm,decision_reason,prediction_source,label_version
846,820,111,17,3,0,33,0,984,984,RF_POST_000846,කාගෙ ගැනවත් තරහක් නෑ හැබැයි හිතේ උඩින්ම හිටපු මිනිස්සු ගැන ලොකු කලකිරීමක් තියෙනවා 💔😌,False,sinhala,0000ff6ac93697f4f15b99e930305e06a1605940a45bce187c18539e4ad1584f,DUP_0000ff6ac93697f4,1,False,984,6.892641641172089,0.8333333333333334,0.8284561049445005,0.1128048780487804,0.1130171543895055,0.0172764227642276,0.0181634712411705,0.0030487804878048,0.0040363269424823,0.0,0.0010090817356205,0.0335365853658536,0.0343087790110998,0.0,0.0010090817356205,like,0.8333333333333334,0.7205284552845529,positive,0.1599391397988092,0.1890753227252139,0.3081965647602349,True,0.1223069105691057,0.0335365853658536,positive,0.5696119986957939,reactionfusion_v1_provisional,test,approved,negative,negative,0.3250410130487519,False,False,0.3222088832211149,0.0455189138758386,0.3250410130487519,0.2487250321451571,0.1886967240892124,0.2375372307168786,0.177540568367894,0.3654669631653599,0.0132166883841703,0.0135525605070999,0.6084985017201371,0.0116233581916283,0.8755652328555875,0.0281030751178046,0.5739211650207855,0.6574621997009996,0.5609653222879303,"candidate=negative; anchor_balance=0.088; mixed_evidence=0.046; strongest=care_empathy=0.88, approval=0.66",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.5574913992782091,False,False,0.5574913992782091,0.11096378600725922,0.14722843022926224,0.18431638448526932,0.23831565604819197,0.34267023910826594,0.22895970195880677,0.06994635749637071,0.3706796388082586,0.1567635147259559,0.31361235595845005,0.0985540541093424,0.2837288445750372,0.40705639974562036,0.3693462482968069,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
768,172,65,3,15,2,0,0,257,257,RF_POST_000768,"🚨 1xBet, Melbet, Betway, Winwin ඇතුලු අවසර නොලත් නීතිවිරෝධී සූදු වෙබ් අඩවි 24ක් ලංකාව තුළ වහාම ක්රියාත්මක වන පරිදි තහනම් කෙරේ.✅",False,mixed,0e39f3c1c21f8350feb262c53913278ecdb8ad919627f9272bcbf34d378ca45d,DUP_0e39f3c1c21f8350,1,False,257,5.552959584921617,0.669260700389105,0.6553030303030303,0.2529182879377432,0.25,0.0116731517509727,0.0151515151515151,0.0583657587548638,0.0606060606060606,0.0077821011673151,0.0113636363636363,0.0,0.0037878787878787,0.0,0.0037878787878787,like,0.669260700389105,0.4163424124513619,positive,0.3713164240757656,0.48135788514535,0.4481222480126145,False,0.2593385214007782,0.0,positive,1.0,reactionfusion_v1_provisional,test,approved,positive,positive,0.4674975275180607,False,False,0.4882257536328908,0.0147947198070572,0.1220813300955417,0.2380814440423706,0.4674975275180607,0.1723396983440268,0.9749877428398136,0.7673575366436801,0.1275627210411282,0.0015863770705952,0.0752110824289488,0.0001285569657593,0.2638439418188383,0.0032088655913379,0.0308982801037982,0.9325264913794716,0.1469788913181375,"candidate=positive; anchor_balance=0.251; mixed_evidence=0.015; strongest=joy=0.97, approval=0.93",final_model,reactionfusion_v2_hybrid_development,positive,positive,0.7447864202784781,False,False,0.05261151522318391,0.14438328136521214,0.7447864202784781,0.058218783133125916,0.6121640154699763,0.5881312556206719,0.321917783034802,0.045582517308718436,0.25685147878195175,0.06476982873949357,0.18123107290783522,0.061704923426387434,0.14086627364881985,0.6627146027020987,0.22959705282378434,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
241,21,1,0,131,0,0,0,153,153,RF_POST_000241,"දෙවෙනි ඉනිම පටන් ගද්දිත් මම තනිකඩයි, ඉවර වෙද්දිත් මම තනිකඩයි ! 🥲",False,sinhala,0e9e774815fb6db765d89efc17b0a44283545f13b7430da65feb794d6e18d138,DUP_0e9e774815fb6db7,1,False,153,5.0369526024136295,0.1372549019607843,0.1375,0.0065359477124183,0.0125,0.0,0.00625,0.8562091503267973,0.825,0.0,0.00625,0.0,0.00625,0.0,0.00625,haha,0.8562091503267973,0.7189542483660131,neutral,0.4534381970914722,0.0268141251077905,0.225279535709592,True,0.0065359477124183,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved,negative,negative,0.3294774085693947,False,False,0.3151119553510655,0.0157555977675532,0.3294774085693947,0.2359125922088008,0.1948844412986381,0.2397255579231664,0.0808105255544117,0.2928684174578665,0.6657408589176708,0.1109673954505306,0.5933985767390151,0.8137436930231949,0.4287179584895725,0.0104696317007355,0.8612030954300288,0.1860690433021909,0.665447357612272,"candidate=negative; anchor_balance=0.003; mixed_evidence=0.016; strongest=disgust=0.86, anger=0.81",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.5008690712760037,False,False,0.5008690712760037,0.2156848684666229,0.12171839487857454,0.16172766537879893,0.18677940362665352,0.24045031459002972,0.49608873630255157,0.06817906013888075,0.35443586151207984,0.2373980123529678,0.15085796125787726,0.08260257453664374,0.3554735407885202,0.21329748054862332,0.41954868270285794,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
677,129,1,1,65,0,0,1,197,197,RF_POST_000677,"""159 ට වඩා හතර ලොකු වෙනවා වගේ ,එහෙම වෙන්න ඉඩක් තියෙනවා,දැක්කද හතරේ බලේ""(සමණල ගැට)",False,sinhala,0eba59c2a7296e145490531058c50edf3ec00291939c832c004e1e8ad6b9424a,DUP_0eba59c2a7296e14,1,False,197,5.288267030694535,0.6548223350253807,0.6372549019607843,0.0050761421319796,0.0098039215686274,0.0050761421319796,0.0098039215686274,0.3299492385786802,0.3235294117647059,0.0,0.0049019607843137,0.0,0.0049019607843137,0.0050761421319796,0.0098039215686274,like,0.6548223350253807,0.3248730964467005,neutral,0.6250306164211362,0.0084831049042888,0.3718332634449918,True,0.0078680203045685,0.0050761421319796,positive,0.2156862745098039,reactionfusion_v1_provisional,test,approved,negative,negative,0.3116111707865744,False,False,0.4318784139494822,0.0254046125852636,0.3116111707865744,0.1867135953968716,0.1954273162288548,0.306247917587699,0.1317638613633086,0.294034854974072,0.2848683234458846,0.0072807907750329,0.5436434081153484,0.7766562253054126,0.1331583572670087,0.688814087255744,0.7136355399573123,0.5201719136380399,0.6817172823452091,"grouped_out_of_fold; candidate=negative; mixed_evidence=0.025; strongest=anger=0.78, disgust=0.71",grouped_out_of_fold,reactionfusion_v2_hybrid_development,negative,negative,0.6500587842962394,False,False,0.6500587842962394,0.12693245167764808,0.08838916359230811,0.13461960043380428,0.18001698082421203,0.2579641467366589,0.41390098526694574,0.0660651412250213,0.3636730913898538,0.23472831153574794,0.19632410836631617,0.10755779353789864,0.3318877161641699,0.26795413979846466,0.439275108779203,repeated grouped OOF neural candidate accepted,repeated_grouped_out_of_fold,reactionfusion_neural_v3_development
637,169,3,0,191,0,0,0,363,363,RF_POST_000637,මුහුනු පොතට පැමිනි පසු බොහෝ විවාහක අය පවා අවිවාහක තනිකඩයන් බවට පත්වේ 😴👍,False,sinhala,0ed8e9d919389c328306bec619b34cfae3221cb6b3065b8eef4838c843989b71,DUP_0ed8e9d919389c32,1,False,363,5.8971538676367405,0.465564738292011,0.4594594594594595,0.0082644628099173,0.0108108108108108,0.0,0.0027027027027027,0.5261707988980716,0.518918918918919,0.0,0.0027027027027027,0.0,0.0027027027027027,0.0,0.0027027027027027,haha,0.5261707988980716,0.0606060606060606,neutral,0.5249856602714225,0.028428782059391,0.3769087364463374,True,0.0082644628099173,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved,negative,negative,0.3213712842977346,False,False,0.4165716754763385,0.0090069551454343,0.3213712842977346,0.1825865478982175,0.2125413528986823,0.2835008149053654,0.1281331699060537,0.4057287170818109,0.8273562392690216,0.0224478193920235,0.4323681719739681,0.833064044205462,0.2978000283225077,0.3860754783118105,0.5144672494269538,0.5754050705661847,0.8773763227070651,"candidate=negative; anchor_balance=0.007; mixed_evidence=0.009; strongest=sarcasm=0.88, anger=0.83",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.629582456673229,False,False,0.629582456673229,0.12333913619744596,0.1034279051711516,0.14365050195817355,0.19106194249831038,0.27808682405749874,0.482019579701059,0.06516736282693394,0.3574817656517386,0.21134734022063634,0.15097101174280564,0.09568719015927836,0.28863442944307927,0.26422313349132975,0.46038589103834704,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
961,32,8,0,0,0,0,0,40,40,RF_POST_000961,Suno Studio 2.0 ඇවිල්ල ලමායි,False,mixed,0f4a1ff51d3bb2d9b889ac5b57d46f7dfa98f15bb0db173d6ffe22d2ff4751be,DUP_0f4a1ff51d3bb2d9,1,False,40,3.713572066704308,0.8,0.7021276595744681,0.2,0.1914893617021276,0.0,0.0212765957446808,0.0,0.0212765957446808,0.0,0.0212765957446808,0.0,0.0212765957446808,0.0,0.0212765957446808,like,0.8,0.6,positive,0.1851951599541354,0.3859302956749977,0.2571559759740807,True,0.2,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.3521309974555502,False,False,0.5007465527305445,0.0852334557839224,0.123496742378467,0.3521309974555502,0.3339895455537944,0.1903827146121884,0.7928428057011735,0.2407836876350548,0.1502074137751798,3.2080197329297736e-05,0.3144059088332145,7.692370207588926e-05,0.0041929066199576,0.0030721033769471,0.0052280856155514,0.6356422079125643,0.0381434354863087,"candidate=neutral; anchor_balance=0.161; mixed_evidence=0.085; strongest=joy=0.79, approval=0.64",final_model,reactionfusion_v2_hybrid_development,positive,positive,0.4283400153909792,False,False,0.06265549721504593,0.41314790766121273,0.4283400153909792,0.09585657973276215,0.4911381447720456,0.4942966140705966,0.33744284117342094,0.045935552362607546,0.29399482577871805,0.0742860247228776,0.17170038534193865,0.0595103122068272,0.15739498242747113,0.5464397279482215,0.22066285509019895,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
386,28,2,0,226,0,0,0,256,256,RF_POST_000386,වෙසක් කූඩූව අලවනකන් පූසව බලාගන්න කෙනෙක් ඕනේ 😒💔,False,sinhala,0f5e5cc37dab4c0752677091f748274d3b58be5c8a4eb198336d92760809e3df,DUP_0f5e5cc37dab4c07,1,False,256,5.54907608489522,0.109375,0.1102661596958174,0.0078125,0.0114068441064638,0.0,0.0038022813688212,0.8828125,0.8631178707224335,0.0,0.0038022813688212,0.0,0.0038022813688212,0.0,0.0038022813688212,haha,0.8828125,0.7734375,neutral,0.4352815011724614,0.0324504764412254,0.200413318145901,True,0.0078125,0.0,positive,1.0,reactionfusion_v1_provisional,validation,approved,negative,negative,0.3387600995255964,False,False,0.2600080202657778,0.0079089892096054,0.3387600995255964,0.2429983199151871,0.1876697642139349,0.2305718163452816,0.093739519815311,0.2512613216184678,0.6651212822001981,0.2156558283726018,0.5544282969892151,0.7524789871374025,0.4901201508620374,0.0027218651942344,0.8219261070301376,0.1475531462672725,0.6547839345876936,"candidate=negative; anchor_balance=0.006; mixed_evidence=0.008; strongest=disgust=0.82, anger=0.75",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.5287119613892572,False,False,0.5287119613892572,0.22555696510285325,0.12677005315749656,0.11896102035039283,0.18521519176879703,0.23150837896278084,0.47471323135903604,0.07425880135756474,0.342135658900592,0.24455710354703433,0.1642307608954568,0.08486638891579519,0.3622130762437136,0.20787917342327575,0.41662365179854727,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
89,593,23,3,8,1,6,0,634,634,RF_POST_000089,මීගමු හිරගේ දෙවනදින ඛේදවාචකය වළක්වා නොගැනීම ගැන අදාළ සැම සාමූහිකව වගකිව යුතුවේ . අනෙක අතට රැඳවියන් මෙන්ම නිලධාරීන්ද මනුෂ්යයන්වේ,False,sinhala,104b7ba1ec9b10b07adb226e5ff277f684582fe24c94a2f5a02b313283ab8e88,DUP_104b7ba1ec9b10b0,1,False,634,6.453624998892692,0.9353312302839116,0.9266770670826832,0.0362776025236593,0.0374414976599064,0.0047318611987381,0.0062402496099844,0.0126182965299684,0.0140405616224648,0.001577287066246,0.0031201248049922,0.0094637223974763,0.0109204368174727,0.0,0.0015600624024961,like,0.9353312302839116,0.8990536277602523,neutral,0.2468867560676885,0.0690617469744634,0.1632319990846205,True,0.0388801261829653,0.0094637223974763,positive,0.6084828711256117,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.3654663788911258,False,False,0.1863137319557278,0.0093011535453717,0.3553447884598654,0.3654663788911258,0.1648315618914238,0.1143572707575847,0.1001430885182292,0.0572763336980583,0.0023179485118146,0.0141146387724426,0.5595854582660008,0.2441504632082753,0.9268381002260276,0.0403251801077217,0.6103702803456996,0.2140857433625677,0.3649918272711841,"candidate=neutral; anchor_balance=0.028; mixed_evidence=0.009; strongest=care_empathy=0.93, disgust=0.61",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.5506926274157918,False,False,0.5506926274157918,0.29106491415504887,0.10674227972598221,0.051500178703177094,0.173495921690727,0.21407032634608386,0.23768535766089247,0.08515168971296935,0.3117355680605196,0.21332838576827018,0.27321483509595457,0.1033093544105647,0.3275826891792343,0.25814774428881393,0.34932434233635135,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
680,862,84,9,35,0,1,1,992,992,RF_POST_000680,"""GRAM 5 දක්වා මහේස්ත්රාත් අධිකරණයේ දඩ ගහන්න වෙනස කරා නම් බන්ධනාගාර භාගයක් හිස් වෙනවා""",False,mixed,104d5cc5e369e0ba10a601766f8b423093b35b91375f232ab37b67cbc9e696aa,DUP_104d5cc5e369e0ba,1,False,992,6.900730664045173,0.8689516129032258,0.8638638638638638,0.0846774193548387,0.085085085085085,0.0090725806451612,0.01001001001001,0.0352822580645161,0.036036036036036,0.0,0.001001001001001,0.001008064516129,0.002002002002002,0.001008064516129,0.002002002002002,like,0.8689516129032258,0.7842741935483871,positive,0.1742050276960301,0.2002211980486444,0.2598742808933635,True,0.0896673387096774,0.002016129032258,positive,0.9560197910940076,reactionfusion_v1_provisional,train,approved,negative,negative,0.3101871768744626,False,False,0.2742744215946148,0.0043927835290428,0.3101871768744626,0.2881040186223836,0.2261239033884004,0.1755849011147532,0.3036905382773994,0.194443620085507,0.007361252759734,0.0302807580149887,0.3819291732316959,0.0584470029928474,0.8018642928869981,0.0231174288204654,0.5746647239039245,0.5816084152495653,0.4044528676063895,"candidate=negative; anchor_balance=0.087; mixed_evidence=0.004; strongest=care_empathy=0.80, approval=0.58",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.5278918021336677,False,False,0.5278918021336677,0.17320115753461884,0.18905401707737785,0.10985302325433562,0.24385887876593104,0.2979831052931147,0.23303153400691595,0.07324881687661033,0.31656655702059033,0.17501395320883079,0.27853762363841483,0.09628451404985101,0.29840051457853234,0.3698030711086589,0.34709609681921955,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
649,498,13,6,262,8,28,1,816,816,RF_POST_000649,ටයිම් පාස් කරගන්න ආව කෙනෙක්ට අපි හැමෝම සීරියස් ලව් කරලා තියෙනවා 🫣🥴💔🤓,False,sinhala,10545e88303223b2f7f6e71c515e2126626be5157315a27bc9ef3718232776d1,DUP_10545e88303223b2,1,False,816,6.705639094860003,0.6102941176470589,0.606318347509113,0.0159313725490196,0.017010935601458,0.0073529411764705,0.008505467800729,0.321078431372549,0.3195625759416768,0.0098039215686274,0.0109356014580801,0.034313725490196,0.0352369380315917,0.0012254901960784,0.0024301336573511,like,0.6102941176470589,0.2892156862745098,neutral,0.4570934816640216,-0.0459652761787987,0.4817701600250754,True,0.0199754901960784,0.0355392156862745,negative,-0.2803532008830022,reactionfusion_v1_provisional,train,approved,negative,negative,0.3459703445538036,False,False,0.4931768950878329,0.0427859420525774,0.3459703445538036,0.2627883610143631,0.1953939157867885,0.1958473786450445,0.0280010225635346,0.1939674687751371,0.2641852750571259,0.0892507654862946,0.3249937500477121,0.573016677552628,0.3691255898007682,0.6654958768888951,0.50427452729256,0.3279725736205579,0.765264515268097,"candidate=negative; anchor_balance=-0.016; mixed_evidence=0.043; strongest=sarcasm=0.77, fear=0.67",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.3993841735294338,False,False,0.3993841735294338,0.25167912826327316,0.09446845765223937,0.2544682405550536,0.16446301717337714,0.280849222499827,0.3781794310966551,0.07108373146810554,0.3719798393139744,0.19119122974463815,0.195705406609055,0.10778516149406721,0.26576012456976317,0.2814589875952837,0.4503051245361096,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
444,1971,140,25,4574,10,20,1,6741,6741,RF_POST_000444,රට ගිහිම් ලක්ෂ 30කට විතර BMW එකක් Mustang එකක් අරන් ලංකාවේ ඉන්න උන්ට ලොකු ටෝක් දෙන්ඩෙපා hto ඕවා ලංකාවේ ඉන්න උන් ගන්නෙ කෝටි ගනම් දීලා 😚,False,mixed,108936e40034f4abc46f09296a23898b4a11f41917bc418eaee67157fa1416e5,DUP_108936e40034f4ab,1,False,6741,8.816111895794005,0.2923898531375167,0.2922347362181387,0.0207684319833852,0.0208950800237107,0.0037086485684616,0.0038529934795494,0.6785343420857439,0.6779786603438056,0.0014834594273846,0.0016301126259632,0.0029669188547693,0.0031120331950207,0.0001483459427384,0.0002963841138114,haha,0.6785343420857439,0.3861444889482273,neutral,0.2709229998582768,0.0731048310770575,0.3865291768716943,True,0.0228081886960391,0.0031152647975077,positive,0.759656652360515,reactionfusion_v1_provisional,test,approved,negative,negative,0.3194481655486225,False,False,0.3885468509166872,0.0052973192478267,0.3194481655486225,0.2640474136141032,0.1708002804633638,0.2457041403739103,0.0661463818402932,0.3008504807904348,0.8032256636726839,0.731966921379619,0.1235088601413499,0.2986875571652918,0.1993586805885379,0.0054812162432518,0.3364902221862721,0.2768052755196091,0.7829828463252003,"candidate=negative; anchor_balance=0.020; mixed_evidence=0.005; strongest=amusement=0.80, sarcasm=0.78",final_model,reactionfusion_v2_hybrid_development,neutral,neutral,0.5063187854422696,False,False,0.17863768499575408,0.5063187854422696,0.18567584512200067,0.12936768443997562,0.228394809479755,0.30906813322797666,0.4276554861540113,0.07758076162312626,0.2977730145025399,0.17772867762170164,0.17269817175819185,0.09201185094347293,0.25093048293203746,0.30310848676377916,0.4341037410687035,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
973,491,68,1,3,0,0,0,563,563,RF_POST_000973,"Google Gemini AI පාවිච්චි කරල පැය ගානක වැඩ, විනාඩි ගානකින් කරගන්න පුලුවන් වීඩියෝ 29ක Course එකක්. 076 72 33 595",False,mixed,109c5c6e341a88896774a33efa5cb8cc11dd376741fd149464e77046087d1e45,DUP_109c5c6e341a8889,1,False,563,6.335054251498059,0.872113676731794,0.8631578947368421,0.1207815275310834,0.1210526315789473,0.0017761989342806,0.0035087719298245,0.0053285968028419,0.0070175438596491,0.0,0.0017543859649122,0.0,0.0017543859649122,0.0,0.0017543859649122,like,0.872113676731794,0.7513321492007105,positive,0.2338998644229136,0.2617303857946661,0.2126425566962847,True,0.1217584369449378,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved,uncertain,negative,0.3047813731496022,True,True,0.2418715529797196,0.0033946884628732,0.3047813731496022,0.2791760866647078,0.2306558997310914,0.1853866404545985,0.457831410836996,0.197105972245664,0.0075188181089894,0.0102645023118201,0.3703188046887576,0.0433906428023267,0.8250569082724574,0.0127677889755284,0.6964492766421909,0.5953775243231323,0.506821351406067,"candidate=negative; anchor_balance=0.119; mixed_evidence=0.003; strongest=care_empathy=0.83, disgust=0.70",final_model,reactionfusion_v2_hybrid_development,negative,negative,0.4485073925806317,False,False,0.4485073925806317,0.20408523156155858,0.22862662528585453,0.11878075057195515,0.2779683796782205,0.32103390565741907,0.22271124018562594,0.06924750682290451,0.30883193087123006,0.1595512995665996,0.2770012203265403,0.09113572006619025,0.28282721385906323,0.40365040952773407,0.31573722874516014,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
533,411,31,1,229,2,0,1,675,675,RF_POST_000533,🔴 මහර බන්ධනාගාර පරිශ්රයට ආරක්ෂක ලේකම් - හමුදාපති ඇතුළුවෙයි. වත්මන් තත්ත්වය නිරීක්ෂණයට ශ්රී ලංකා ගුවන් හමුදාවේ බෙල් 412 හෙලිකොප්ටර් යානයක්,False,sinhala,10d18f6ee3b6bdde6a6a3b912c760ac452939c3c822fd190a5134cb114f8245c,DUP_10d18f6ee3b6bdde,1,False,675,6.516193076042964,0.6088888888888889,0.6041055718475073,0.0459259259259259,0.0469208211143695,0.0014814814814814,0.002932551319648,0.3392592592592592,0.3372434017595307,0.0029629629629629,0.0043988269794721,0.0,0.001466275659824,0.0014814814814814,0.002932551319648,like,0.6088888888888889,0.2696296296296296,positive,0.1057802370816986,0.1351996415738821,0.4351972997728818,True,0.0467407407407407,0.0014814814814814,positive,0.9385560675883258,reactionfusion_v1_provisional,train,approved,uncertain,positive,0.2716705615281528,True,True,0.4533746742972604,0.0079772669964327,0.2714710763155056,0.1897922377558649,0.2716705615281528,0.2670661244004766,0.5380478431991303,0.5842954996321811,0.478873333710952,0.0224099009528138,0.3771704241095333,0.1929104671022707,0.1974314516704824,0.1051521529936528,0.0435400486430697,0.7939256042652273,0.6796947950958963,"grouped_out_of_fold; candidate=positive; mixed_evidence=0.008; strongest=approval=0.79, sarcasm=0.68",grouped_out_of_fold,reactionfusion_v2_hybrid_development,negative,negative,0.3932283109077836,False,False,0.3932283109077836,0.14016063357343217,0.3596821564987664,0.10692889902001786,0.30048411984857687,0.37052202404016193,0.46362951306309125,0.06115854796478239,0.31183939339434,0.13634228924192793,0.15815718378599763,0.09458830864565648,0.24447144833267756,0.3904224164832928,0.4393563249182555,repeated grouped OOF neural candidate accepted,repeated_grouped_out_of_fold,reactionfusion_neural_v3_development
517,141,26,1,6,2,1,1,178,178,RF_POST_000517,🔴 අකිල 18 දක්වා රිමාන්ඩ්…,False,sinhala,1105924e56d07c1759ef5c110ca17cfa30584990425355bb3fc1984ef3f38f86,DUP_1105924e56d07c17,1,False,178,5.187385805840755,0.7921348314606742,0.7675675675675676,0.146067415730337,0.1459459459459459,0.0056179775280898,0.0108108108108108,0.0337078651685393,0.0378378378378378,0.0112359550561797,0.0162162162162162,0.0056179775280898,0.0108108108108108,0.0056179775280898,0.0108108108108108,like,0.7921348314606742,0.6460674157303371,positive,0.2320393595871318,0.2928254949546652,0.3687797045800772,True,0.1491573033707865,0.0112359550561797,positive,0.8598949211908932,reactionfusion_v1_provisional,train,approved,neutral,neutral,0.3981419891956175,False,False,0.4221597077948542,0.0365111098633387,0.1807114884858264,0.3981419891956175,0.3225045664620898,0.0986419558564662,0.6342002280797012,0.1649447452393115,0.0306977880476379,0.0010852145734747,0.2027478259261322,0.002318020160295,0.2062796967069555,0.0081638836635393,0.1259318357031719,0.4936820547092627,0.1669972074883506,"candidate=neutral; anchor_balance=0.130; mixed_evidence=0.037; strongest=joy=0.63, approval=0.49",final_model,reactionfusion_v2_hybrid_development,neutral,neutral,0.46187972127856586,False,False,0.07054844475307656,0.46187972127856586,0.3934391126792451,0.07413272128911252,0.4224836867711563,0.42624390605346185,0.27780021498973473,0.05375754504862268,0.2741823290108274,0.09681859488928675,0.1949089648068618,0.06908975897086442,0.1888041508415133,0.5083841240124638,0.2542122640631234,neural ensemble candidate accepted,final_neural_ensemble,reactionfusion_neural_v3_development
759,21,14,1,0,0,0,0,36,36,RF_POST_000759,🚨 ප්රවාහන යටිතල පහසුකම් වැඩිදියුණු කිරීම සඳහා මෙට්රෝ ට්රාන්සිට් වෙත තවත් රුපියල් මිලියන 1000ක් වෙන්කෙරේ. ✅,False,sinhala,115201807ee464bbb8a824c6b7b3881946a24620986bdb8e0db79bf3b3099e2c,DUP_115201807ee464bb,1,False,36,3.610917912644224,0.5833333333333334,0.5116279069767442,0.3888888888888889,0.3488372093023256,0.0277777777777777,0.0465116279069767,0.0,0.0232558139534883,0.0,0.0232558139534883,0.0,0.0232558139534883,0.0,0.0232558139534883,like,0.5833333333333334,0.1944444444444444,positive,0.2431956859291409,0.5928450782834864,0.4014817663610513,True,0.4041666666666667,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved,mixed,mixed,0.4918523661162186,False,True,0.6181315498762658,0.1150012185816308,0.0484866638158214,0.1772010365769159,0.2824599334910441,0.4918523661162186,0.9755297647237994,0.7379736852621719,0.939649771266041,2.7188399686602214e-06,0.1784004330647291,3.714129138139576e-08,1.3563969629694526e-05,7.63779935570871e-05,1.0374576633158148e-06,0.9748573224508038,0.0007488399347254,"candidate=mixed; anchor_balance=0.328; mixed_evidence=0.115; strongest=joy=0.98, approval=0.97",final_model,reactionfusion_v2_hybrid_development,positive,uncertain,0.34221491485839106,True,True,0.04990113407954322,0.3217787514118644,0.34221491485839106,0.2861051996502015,0.5324497058209866,0.5911530801314712,0.37922152478661764,0.04316219411447443,0.33458264490884143,0.05881785830537224,0.17440306605015346,0.05728668865726995,0.1297741128611684,0.6047814620630858,0.21881612109954002,neural ensemble confidence below calibrated threshold,final_neural_ensemble,reactionfusion_neural_v3_development
